region	country	lat	lng
Babyr village, Osh region	Kyrgyzstan	40.736276700000005	73.384132
Baetovo village, Naryn region	Kyrgyzstan	41.2674528	74.9501034
Baglan village	Kyrgyzstan	-999.0	-999.0
Baigonchok village, Naryn region	Kyrgyzstan	-999.0	-999.0
Baimak village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Bakai-Ata district	Kyrgyzstan	42.4840501	71.93420610000003
Bakai-Ata, Talas region	Kyrgyzstan	42.4840501	71.93420610000003
Bakaiyr	Kyrgyzstan	42.879081000000006	74.617885
Bakiyan village	Kyrgyzstan	-999.0	-999.0
Baktuu Dolonotu village	Kyrgyzstan	-999.0	-999.0
Balachichkan village	Kyrgyzstan	-999.0	-999.0
Balasary village, Talas region	Kyrgyzstan	-999.0	-999.0
Balbai village	Kyrgyzstan	-999.0	-999.0
Balbal village	Kyrgyzstan	-999.0	-999.0
Balykchy	Kyrgyzstan	42.4624691	76.18996609999998
Barskoon village	Kyrgyzstan	42.1562847	77.60205690000002
Bashbulak village, Osh region	Kyrgyzstan	40.5131964	72.9652491
Bashkayindy village, Naryn region	Kyrgyzstan	-999.0	-999.0
Bashky-Terek village, Jalalabat region	Kyrgyzstan	41.924702	71.338364
Batken	Kyrgyzstan	39.9721425	69.8597406
Batken district	Kyrgyzstan	39.9721425	69.8597406
Batken town	Kyrgyzstan	40.054846000000005	70.82091439999998
Bayastan village, Jalalabat region	Kyrgyzstan	41.373871	71.59320090000001
Bazarkorgon village	Kyrgyzstan	41.0285386	72.7392711
Bazat-Bashy village	Kyrgyzstan	-999.0	-999.0
Bek-Abad village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Bekitai village	Kyrgyzstan	42.73969109999999	73.8904198
Bel village	Kyrgyzstan	40.566666999999995	73.35
Bel village, Batken region	Kyrgyzstan	39.951969399999996	71.2295085
Bel village, Osh region	Kyrgyzstan	40.270124100000004	72.47019449999998
Belaldy village	Kyrgyzstan	41.9166669	73.233333
Belek village	Kyrgyzstan	42.8017013	74.3103546
Belovodskoe village, Chui region	Kyrgyzstan	42.8201977	74.1122506
Besh-Oruk village, Chui region	Kyrgyzstan	-999.0	-999.0
Besh-Terek village	Kyrgyzstan	-999.0	-999.0
Beshkent village	Kyrgyzstan	40.026326700000006	69.82549159999999
Beysheke village	Kyrgyzstan	42.818318100000006	75.8170786
Birinchi-May village	Kyrgyzstan	41.1750771	76.0435425
Birlik village, Naryn region	Kyrgyzstan	41.20585440000001	75.94342089999998
Bishkek	Kyrgyzstan	42.87462120000001	74.56976170000002
Bishkek city	Kyrgyzstan	42.87462120000001	74.56976170000002
Biymyrza village	Kyrgyzstan	-999.0	-999.0
Blizhniy Aral village	Kyrgyzstan	-999.0	-999.0
Bojoy village	Kyrgyzstan	40.016667	71.216667
Bokonbaevo village	Kyrgyzstan	42.11718320000001	76.99310740000001
Bokonbayevo	Kyrgyzstan	42.11718320000001	76.99310740000001
Bolshevik village	Kyrgyzstan	40.647094200000005	72.8958535
Bolshevik village, Osh region	Kyrgyzstan	40.647094200000005	72.8958535
Boo-Terek village, Talas region	Kyrgyzstan	42.5768175	71.8185895
Borbash village, Osh region	Kyrgyzstan	40.265736100000005	72.50569310000002
Bordu	Kyrgyzstan	-999.0	-999.0
Bory-Bash village	Kyrgyzstan	-999.0	-999.0
Bostery village	Kyrgyzstan	-999.0	-999.0
Boz - Adyr village	Kyrgyzstan	39.9993589	71.0765188
Boz-Bulun village	Kyrgyzstan	42.5796706	78.3700011
Boz-Karagan village, Osh region	Kyrgyzstan	40.331755799999996	73.39297320000001
Budenovka village	Kyrgyzstan	-999.0	-999.0
Buiga village, Osh region	Kyrgyzstan	-999.0	-999.0
Bukara village	Kyrgyzstan	40.5425717	72.80211229999998
Bukhara, Uzbekistan	Kyrgyzstan	-999.0	-999.0
Burma-Suu village, Issyk-Kul region	Kyrgyzstan	-999.0	-999.0
Buzhum village	Kyrgyzstan	40.01142979999999	70.841725
Chaek village	Kyrgyzstan	41.9339521	74.54046939999998
Chagyr village, Osh region	Kyrgyzstan	39.866667	73.283333
Chakmak village, Osh region	Kyrgyzstan	-999.0	-999.0
Chaldovar	Kyrgyzstan	42.8185388	73.541744
Chaldybar village	Kyrgyzstan	42.8185388	73.541744
Changyr-Tash village	Kyrgyzstan	-999.0	-999.0
Chapay village	Kyrgyzstan	-999.0	-999.0
Chat-Bazar village, Talas region	Kyrgyzstan	42.4907901	72.5737187
Chat-Kol village	Kyrgyzstan	42.936885499999995	74.34994959999999
Chatkal district, Jalalabat region	Kyrgyzstan	41.8241681	71.097317
Chech-Dobo village, Talas region	Kyrgyzstan	-999.0	-999.0
Chechebai village, Osh region	Kyrgyzstan	-999.0	-999.0
Chechme village	Kyrgyzstan	39.9430359	71.2131726
Chekildek village, Naryn region	Kyrgyzstan	-999.0	-999.0
Chelpek village, Issyk-Kul region	Kyrgyzstan	42.4735461	78.3500875
Chet - Nura village	Kyrgyzstan	-999.0	-999.0
Chet-Bulak village	Kyrgyzstan	41.28792199999999	73.964394
Chimgen village	Kyrgyzstan	-999.0	-999.0
Chkalovsk, Tajikistan	Kyrgyzstan	40.2309943	69.68699129999999
Cholok-Kayin village	Kyrgyzstan	-999.0	-999.0
Cholpon village	Kyrgyzstan	42.6503176	77.08522579999999
Cholpon-Ata town	Kyrgyzstan	42.6503176	77.08522579999999
Cholponata village	Kyrgyzstan	42.6503176	77.08522579999999
Chon - Aryk village	Kyrgyzstan	42.7126809	74.00944709999999
Chon - Jar village	Kyrgyzstan	39.512583299999996	72.120879
Chon-Daly village, Chui region	Kyrgyzstan	-999.0	-999.0
Chon-Kapka village, Talas region	Kyrgyzstan	-999.0	-999.0
Chon-Karabuura village, Talas region	Kyrgyzstan	-999.0	-999.0
Chon-Karakol village, Osh region	Kyrgyzstan	-999.0	-999.0
Chon-Tash village	Kyrgyzstan	42.747964700000004	74.6019776
Chon-Tokoy village	Kyrgyzstan	-999.0	-999.0
Chongara village, Batken region	Kyrgyzstan	-999.0	-999.0
Chuchuk village	Kyrgyzstan	-999.0	-999.0
Chui district	Kyrgyzstan	42.5655	74.40566120000001
Chui village, Chui region	Kyrgyzstan	-999.0	-999.0
Churbek village	Kyrgyzstan	39.9786974	69.90292190000001
Chuy	Kyrgyzstan	42.5655	74.40566120000001
Chym-Korgon village, Chui region	Kyrgyzstan	-999.0	-999.0
Chymbay village, Osh region	Kyrgyzstan	-999.0	-999.0
Chymgent village, Talas region	Kyrgyzstan	-999.0	-999.0
Chyrak village	Kyrgyzstan	-999.0	-999.0
Chyrpykty village	Kyrgyzstan	42.5299093	76.579165
Darkan village	Kyrgyzstan	42.313595	77.8881747
Djalal-Abad city	Kyrgyzstan	40.9331541	72.9814877
Dobolu village	Kyrgyzstan	-999.0	-999.0
Dodomol village, Naryn region	Kyrgyzstan	-999.0	-999.0
Don-Alysh village, Naryn region	Kyrgyzstan	-999.0	-999.0
Dostuk village, Jalalabat region	Kyrgyzstan	40.9277623	73.005659
Dushanbe, Tajikistan	Kyrgyzstan	38.5947463	68.7894173
Echki-Bashy village, Naryn region	Kyrgyzstan	-999.0	-999.0
Eki-Naryn village	Kyrgyzstan	41.4624941	75.9739967
Emgek -Talaa village	Kyrgyzstan	-999.0	-999.0
Emgekchil village, Naryn region	Kyrgyzstan	-999.0	-999.0
Erdik village,Osh region	Kyrgyzstan	-999.0	-999.0
Erkin village, Osh region	Kyrgyzstan	40.6810456	72.9002836
Erkin-Too village, Osh region	Kyrgyzstan	40.45	73.3
Eshme village, Osh region	Kyrgyzstan	39.566666999999995	72.266667
Eski-Oochu	Kyrgyzstan	40.0741595	69.70933169999999
Frunze village	Kyrgyzstan	42.87462120000001	74.56976170000002
Frunzenskoe village, Issyk-Kul region	Kyrgyzstan	-999.0	-999.0
Gavrilovka	Kyrgyzstan	42.8709717	74.363146
Gerei-Shoron village, Batken region	Kyrgyzstan	-999.0	-999.0
Gulbahor village, Osh region	Kyrgyzstan	-999.0	-999.0
Gulcha village, Osh region	Kyrgyzstan	40.313252399999996	73.4445392
Gulstan village, Osh region	Kyrgyzstan	-999.0	-999.0
Halmion village, Batken region	Kyrgyzstan	-999.0	-999.0
Hazhir Abad village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Hisar, Tajikistan	Kyrgyzstan	-999.0	-999.0
Ichke-Jerkez village	Kyrgyzstan	-999.0	-999.0
Ichke-Suu village, Chui region	Kyrgyzstan	42.6969814	74.8017267
Ichke-Suu village, Issyk-Kul region	Kyrgyzstan	-999.0	-999.0
Iliych village	Kyrgyzstan	42.766667	75.96666700000002
Internatsionalnoe village, Chui region	Kyrgyzstan	-999.0	-999.0
Irilesh village, Batken region	Kyrgyzstan	-999.0	-999.0
Isakeev village	Kyrgyzstan	-999.0	-999.0
Isfana town	Kyrgyzstan	39.8286146	69.53208240000001
Iskra village	Kyrgyzstan	-999.0	-999.0
Issyk-Kol village	Kyrgyzstan	42.5412537	76.6138327
Issyk-Kul	Kyrgyzstan	42.3882639	77.28648790000001
Ivanovka village	Kyrgyzstan	42.885062100000006	75.0873956
Iyri-Suu village, Naryn region	Kyrgyzstan	-999.0	-999.0
Jal village	Kyrgyzstan	42.7835696	74.51410200000001
Jalal-Abad	Kyrgyzstan	40.9331541	72.9814877
Jalal-Abad town	Kyrgyzstan	40.9331541	72.9814877
Jan Bulak village	Kyrgyzstan	41.4347071	75.7284267
Jany-Bazar	Kyrgyzstan	40.245327	72.76734509999999
Jany-Jol village	Kyrgyzstan	41.883039000000004	72.91505009999999
Jany-Korgon village	Kyrgyzstan	-999.0	-999.0
Jany-Turmush village	Kyrgyzstan	40.6231776	73.05159609999998
Jany-jer	Kyrgyzstan	40.123903799999994	70.8996924
Janyabat village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Japa-Saldy village	Kyrgyzstan	-999.0	-999.0
Jar-Kyshtak village	Kyrgyzstan	40.514034	72.3895655
Jerge-tal village	Kyrgyzstan	41.10169439999999	73.2382016
Jon-Korgon village	Kyrgyzstan	-999.0	-999.0
Jon-Korgon village, Talas region	Kyrgyzstan	-999.0	-999.0
Joosh village	Kyrgyzstan	-999.0	-999.0
Jylkol village	Kyrgyzstan	41.17568920000001	72.08607190000001
Kaarman village, Osh region	Kyrgyzstan	-999.0	-999.0
Kabak village	Kyrgyzstan	39.660858000000005	72.7173229
Kabylan-Kol village, Osh region	Kyrgyzstan	-999.0	-999.0
Kachybek village, Issyk-Kul region	Kyrgyzstan	-999.0	-999.0
Kadamjai v.	Kyrgyzstan	40.126458899999996	71.72369309999998
Kadamzhai district	Kyrgyzstan	39.9814297	71.7622481
Kadamzhai, Batken region	Kyrgyzstan	39.9814297	71.7622481
Kadjisay village	Kyrgyzstan	42.138192	77.17727370000001
Kainama village, Osh region	Kyrgyzstan	-999.0	-999.0
Kainda town, Chui region	Kyrgyzstan	42.829754799999996	73.6830521
Kairagach-Aryk village, Osh region	Kyrgyzstan	40.5780047	72.4280337
Kaitpas village, Naryn region	Kyrgyzstan	-999.0	-999.0
Kaiyndy village	Kyrgyzstan	41.1427073	75.81271989999998
Kaiyndy village, Talas region	Kyrgyzstan	41.716667	73.583333
Kaiyrma Aryk village	Kyrgyzstan	42.5256445	78.66114879999998
Kaiyrma village	Kyrgyzstan	42.692927000000005	75.39805190000001
Kaiyrma village, Chui region	Kyrgyzstan	42.692927000000005	75.39805190000001
Kakyr village, Osh region	Kyrgyzstan	40.8091275	73.51082009999999
Kakyrpiltan village	Kyrgyzstan	40.5589016	72.46353789999998
Kalba village, Talas region	Kyrgyzstan	42.4166669	72.41666699999998
Kalygul village	Kyrgyzstan	-999.0	-999.0
Kamishanovka village	Kyrgyzstan	43.2158281	74.2443436
Kamysh-Bashy village	Kyrgyzstan	40.23333299999999	70.89999999999998
Kan village, Batken region	Kyrgyzstan	39.763351	71.046516
Kant	Kyrgyzstan	42.8883195	74.8448648
Kanysh-Kyya village, Jalalabat region	Kyrgyzstan	41.7640869	71.0898892
Kara - Bulun village	Kyrgyzstan	41.0971626	75.5887989
Kara-Archa village	Kyrgyzstan	-999.0	-999.0
Kara-Balta	Kyrgyzstan	42.8212455	73.8536683
Kara-Bulak village	Kyrgyzstan	39.846324700000004	69.6423088
Kara-Bulak village, Alay	Kyrgyzstan	40.25525089999999	73.42612419999998
Kara-Buura district	Kyrgyzstan	42.467206	71.2874209
Kara-Buura village, Talas region	Kyrgyzstan	42.467206	71.2874209
Kara-Chiy village	Kyrgyzstan	42.874409299999996	74.67631949999998
Kara-Dobo village	Kyrgyzstan	42.7851024	75.44466899999998
Kara-Dobo village, Batken region	Kyrgyzstan	-999.0	-999.0
Kara-Dyikan village, Osh region	Kyrgyzstan	40.786877399999995	73.3679223
Kara-Kochkor village, Osh region	Kyrgyzstan	40.664751	73.50198379999998
Kara-Koo village	Kyrgyzstan	42.213547	76.632607
Kara-Kul, Jalalabat region	Kyrgyzstan	41.611529600000004	72.6978931
Kara-Kulzha district	Kyrgyzstan	40.4182194	74.12399599999998
Kara-Kulzha village, Osh region	Kyrgyzstan	-999.0	-999.0
Kara-Oy village	Kyrgyzstan	42.433333000000005	72.8
Kara-Saz village, Naryn region	Kyrgyzstan	-999.0	-999.0
Kara-Shoro village, Osh region	Kyrgyzstan	40.340819700000004	73.3870791
Kara-Suu	Kyrgyzstan	40.7084699	72.87813220000001
Kara-Suu district, Osh region	Kyrgyzstan	40.4122845	72.99329689999998
Kara-Suu village	Kyrgyzstan	40.7084699	72.87813220000001
Kara-Suu village, Talas region	Kyrgyzstan	41.856867	72.925386
Kara-Too village	Kyrgyzstan	40.556793299999995	72.68459159999998
Kara-Zhygach village, Batken region	Kyrgyzstan	-999.0	-999.0
Kara-Zhygach village, Osh region	Kyrgyzstan	-999.0	-999.0
Karabak village, Batken region	Kyrgyzstan	40.162479600000005	70.81496829999999
Karacha village, Jalalabat region	Kyrgyzstan	41.082030100000004	72.8087115
Karagul village	Kyrgyzstan	42.807753000000005	74.64866640000001
Karakol	Kyrgyzstan	42.4782102	78.39559860000001
Karakol town	Kyrgyzstan	42.4782102	78.39559860000001
Karanai village, Osh region	Kyrgyzstan	-999.0	-999.0
Kararcha village, Talas region	Kyrgyzstan	-999.0	-999.0
Karasay village, Talas region	Kyrgyzstan	-999.0	-999.0
Karatash village	Kyrgyzstan	40.208542	72.631683
Karatay village	Kyrgyzstan	-999.0	-999.0
Karatektir village	Kyrgyzstan	41.86140169999999	72.994773
Karaunkur village	Kyrgyzstan	41.768412700000006	75.726973
Karazhygach village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Karl Marks village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Karool village	Kyrgyzstan	39.88187	72.0784
Kashgar-Kyshtak village, Osh region	Kyrgyzstan	40.62149369999999	72.82496069999998
Kashka - Suu village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Kazan-Kuigan village	Kyrgyzstan	-999.0	-999.0
Kazarman village	Kyrgyzstan	41.406127000000005	74.0358876
Kegety village	Kyrgyzstan	-999.0	-999.0
Kelechek village, Batken region	Kyrgyzstan	-999.0	-999.0
Kemin district	Kyrgyzstan	42.7788482	75.6848074
Kemin village	Kyrgyzstan	42.846239000000004	76.5891824
Ken-Aral village, Talas region	Kyrgyzstan	-999.0	-999.0
Ken-Jilga village, Osh region	Kyrgyzstan	40.3877885	73.4872559
Ken-Sai village, Osh region	Kyrgyzstan	-999.0	-999.0
Ken-Suu village	Kyrgyzstan	42.7558552	78.7277814
Kenesh village	Kyrgyzstan	40.6362191	73.4253876
Kenesh village, Osh region	Kyrgyzstan	40.6362191	73.4253876
Kenesh village, Talas region	Kyrgyzstan	42.775607	71.52120579999998
Kenzhekul village, Osh region	Kyrgyzstan	-999.0	-999.0
Kerben town	Kyrgyzstan	41.4956045	71.75631690000002
Kerege-Tash village	Kyrgyzstan	42.519319200000005	78.5859566
Ketmentobo village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Khorog, Tajikistan	Kyrgyzstan	37.491236799999996	71.58739920000001
Kichi - Jargylchak village	Kyrgyzstan	42.2024447	77.6908323
Kichi Aydarken village	Kyrgyzstan	39.9166669	71.45
Kichi-Kemin village	Kyrgyzstan	42.784817	75.90277139999998
Kichi-Oruktuu village	Kyrgyzstan	-999.0	-999.0
Kichke-Sai village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Kirova village, Osh region	Kyrgyzstan	-999.0	-999.0
Kochkor district	Kyrgyzstan	42.2130964	75.7574989
Kochkor village, Naryn region	Kyrgyzstan	42.2130964	75.7574989
Kochkorata town	Kyrgyzstan	41.0371185	72.4790696
Kochubaev village, Osh region	Kyrgyzstan	40.50883899999999	72.43912929999998
Kodzho-Aryk village, Osh region	Kyrgyzstan	40.1666669	72.36666699999998
Kok - Talaa village	Kyrgyzstan	42.8636722	74.48779979999998
Kok-Dobo village, Talas region	Kyrgyzstan	-999.0	-999.0
Kok-Kashat village, Talas region	Kyrgyzstan	-999.0	-999.0
Kok-Oiy village, Talas region	Kyrgyzstan	-999.0	-999.0
Kok-Say village	Kyrgyzstan	42.8963378	74.5859735
Kok-Tash village	Kyrgyzstan	41.183333000000005	72.39999999999998
Kok-Tokoy village, Talas region	Kyrgyzstan	-999.0	-999.0
Kok-Zhar village, Batken region	Kyrgyzstan	-999.0	-999.0
Kolduk village, Osh region	Kyrgyzstan	39.9920526	73.4924108
Kommunizm village, Osh region	Kyrgyzstan	40.2977737	72.67276749999998
Komsomol village	Kyrgyzstan	42.2425307	75.30914829999998
Komsomol village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Konkino village	Kyrgyzstan	-999.0	-999.0
Konurat villade, Osh region	Kyrgyzstan	-999.0	-999.0
Koochu village	Kyrgyzstan	-999.0	-999.0
Koprobazar village	Kyrgyzstan	-999.0	-999.0
Kopuro-Bazar village, Talas region	Kyrgyzstan	42.4824844	72.9519622
Korgon village	Kyrgyzstan	39.8883513	69.93567840000001
Korgon-Say village	Kyrgyzstan	41.854894200000004	71.21837049999998
Korul village	Kyrgyzstan	-999.0	-999.0
Korumdu village	Kyrgyzstan	42.6864744	77.3410569
Kosh-Almurut village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Kosh-Bolot village	Kyrgyzstan	-999.0	-999.0
Kosh-Dobo village	Kyrgyzstan	41.08471	74.25901479999999
Kosh-Korgon village, Chui region	Kyrgyzstan	42.7541436	75.4271893
Kosh-Terek village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Koshulush village	Kyrgyzstan	-999.0	-999.0
Kotormo village	Kyrgyzstan	40.2231661	72.68754759999999
Kotormo village, Jalalabat region	Kyrgyzstan	41.8569378	73.0847979
Kozho village, Batken region	Kyrgyzstan	-999.0	-999.0
Kozo-Aryk village, Osh region	Kyrgyzstan	-999.0	-999.0
Kozuchak village, Talas region	Kyrgyzstan	42.45	72.266667
Krasnaya Rechka village, Chui region	Kyrgyzstan	42.901274799999996	74.95887019999998
Kulanak village	Kyrgyzstan	41.3624011	75.507288
Kuldu village	Kyrgyzstan	40.040605600000006	71.62283550000002
Kulundu village	Kyrgyzstan	40.107418599999995	69.6423088
Kum Aryk village, Talas region	Kyrgyzstan	42.5032362	72.2156517
Kum village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Kum-Dobo village, Naryn region	Kyrgyzstan	42.2202889	75.54804909999999
Kum-Shoro village	Kyrgyzstan	-999.0	-999.0
Kumush-Aziz village, Jalalabat region	Kyrgyzstan	40.891828600000004	72.91947979999998
Kun-Elek village, Osh region	Kyrgyzstan	-999.0	-999.0
Kungoi village, Osh region	Kyrgyzstan	-999.0	-999.0
Kurban-Kara village, Osh region	Kyrgyzstan	40.7144226	72.97410670000001
Kurbu village	Kyrgyzstan	42.6255092	78.3927547
Kurbu-Tash village	Kyrgyzstan	-999.0	-999.0
Kurmanjan Datka village	Kyrgyzstan	40.3274525	73.4312805
Kurmenty village	Kyrgyzstan	43.05	78.333333
Kurpuldek village	Kyrgyzstan	-999.0	-999.0
Kurulush village, Osh region	Kyrgyzstan	-999.0	-999.0
Kurumaimak village	Kyrgyzstan	-999.0	-999.0
Kuturgan village, Osh region	Kyrgyzstan	-999.0	-999.0
Kydyrsha village	Kyrgyzstan	40.7314435	72.9563912
Kyr-Zhol village	Kyrgyzstan	-999.0	-999.0
Kyrgyz - Kyshtak village, Batken region	Kyrgyzstan	-999.0	-999.0
Kyrgyz-Ata village, Osh region	Kyrgyzstan	40.2048835	72.68163559999998
Kyrgyzstan village, Osh region	Kyrgyzstan	40.5139985	72.81609759999998
Kyrgyzstan village, Talas region	Kyrgyzstan	42.7579684	71.412125
Kysh-Abad village	Kyrgyzstan	40.6561745	72.94753299999998
Kyshtut village, Batken region	Kyrgyzstan	39.84668610000001	71.11959949999998
Kytai village, Issyk-Kul region	Kyrgyzstan	42.47420289999999	78.23907059999998
Kyz-Molo	Kyrgyzstan	-999.0	-999.0
Kyzyl - Adyr village	Kyrgyzstan	42.6174155	71.5901986
Kyzyl Jar	Kyrgyzstan	40.299141	74.252724
Kyzyl Mekhnat village	Kyrgyzstan	-999.0	-999.0
Kyzyl-Abad village, Osh region	Kyrgyzstan	40.574934000000006	72.99772519999998
Kyzyl-Ai village	Kyrgyzstan	-999.0	-999.0
Kyzyl-Alay village, Osh region	Kyrgyzstan	-999.0	-999.0
Kyzyl-Alma village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Kyzyl-Aryk village, Chui region	Kyrgyzstan	-999.0	-999.0
Kyzyl-Ata village	Kyrgyzstan	41.431882	71.5382698
Kyzyl-Charba village, Osh  region	Kyrgyzstan	40.810342999999996	73.5697189
Kyzyl-Diykan village, Osh  region	Kyrgyzstan	-999.0	-999.0
Kyzyl-Jar village, Jalalabat region	Kyrgyzstan	-999.0	-999.0
Kyzyl-Jyldyz village	Kyrgyzstan	41.56665039999999	75.8519429
Kyzyl-Koshchu village, Osh region	Kyrgyzstan	-999.0	-999.0
Kyzyl-Oi village, Osh region	Kyrgyzstan	40.3734409	73.39370989999998
Kyzyl-Oktyabr village, Chui region	Kyrgyzstan	42.7683747	75.73424159999999
Kyzyl-Oktyabr village, Osh region	Kyrgyzstan	40.3	73.533333
Kyzyl-Oktyabr village, Talas region	Kyrgyzstan	-999.0	-999.0
Kyzyl-Ozgorush village, Jalalabat region	Kyrgyzstan	41.6497058	73.41507440000001
Kyzyl-Sarai village, Osh region	Kyrgyzstan	40.6297206	72.9357215
Kyzyl-Sengir village, Osh region	Kyrgyzstan	40.639227000000005	73.13791090000001
Kyzyl-Suu village	Kyrgyzstan	42.3430331	78.0052678
Kyzyl-Tokoi village, Jalalabad region	Kyrgyzstan	-999.0	-999.0
Kyzyl-Too village, Osh region	Kyrgyzstan	40.8282508	73.51523809999998
Kyzyl-Tuu village	Kyrgyzstan	41.0581599	75.5538712
Sicpao, Mahayag, Zamboanga del Sur	Philippines	8.061935199999999	123.41872990000002
Siempre Viva Sur, Mallig, Isabela	Philippines	17.1889997	121.6197527
Sierra Bullones, Bohol	Philippines	9.7699125	124.30882549999998
Sikatuna, Bohol	Philippines	9.6822494	123.986149
Silang, Cavite	Philippines	14.2183093	120.97285359999998
Silanga, Tangub City	Philippines	8.0657972	123.7699298
Silanga, Tangub City, Misamis Occidental	Philippines	8.0657972	123.7699298
Silano, Piñan, Zamboanga del Norte	Philippines	8.465949900000002	123.4593733
Silauan Norte, Echague, Isabela	Philippines	16.7188965	121.6767882
Silawi, Polanco, Zamboanga Del Norte	Philippines	8.4853293	123.36825209999999
Silay City	Philippines	10.752818199999998	123.08756229999999
Silay, Negros Occidental	Philippines	10.752818199999998	123.08756229999999
Sili, Aurora, Isabela	Philippines	16.9752392	121.65255159999998
Sillawit Cauayan City, Isabela	Philippines	16.865863100000002	121.7337949
Sillawit, Cauayan City	Philippines	16.865863100000002	121.7337949
Simacolong, Lazi, Siquijor	Philippines	9.1247418	123.6539405
Simacolong,Lazi, Siquijor	Philippines	9.1247418	123.6539405
Simanu Norte, San Pablo, Isabela	Philippines	17.5029598	121.84487450000002
Simanu sur, San Pablo, Isabela	Philippines	17.4830018	121.8356221
Simmimbaan, Roxas, Isabela	Philippines	17.085765	121.56554240000001
Sinabbaran, Echague, Isabela	Philippines	16.730289499999998	121.70957050000001
Sinacaban ,Misamis Occidental	Philippines	8.299721700000001	123.80763020000002
Sinacaban, Misamis  Occidental	Philippines	8.299721700000001	123.80763020000002
Sinalugan, San Guillermo, Isabela	Philippines	16.6972703	121.8648002
Sinaman, Dipolog City	Philippines	8.500641400000001	123.3317795
Sinamar Norte San Mateo, Isabela	Philippines	16.834008899999997	121.5774
Sinamar Norte, San Mateo, Isabela	Philippines	16.834008899999997	121.5774
Sinamar Sur San Mateo, Isabela	Philippines	16.8353033	121.54556370000002
Sinamar, Roxas, Isabela	Philippines	17.1171954	121.56554240000001
Sinaoangan Norte, San Agustin, Isabela	Philippines	16.454038699999998	121.7622874
Sinaoangan Sur, San Agustin, Isabela	Philippines	16.436280800000002	121.75943840000001
Sinara Alto, Jimenez Mis.Occ	Philippines	8.316397199999999	123.80483810000001
Sinara Alto,Jimenez,Misamis Occidental	Philippines	8.316397199999999	123.80483810000001
Sinara Bajo, Jimenez Misamis Occidental	Philippines	8.3264782	123.83415090000001
Sinara Bajo,Jimenez Misamis Occidental	Philippines	8.3264782	123.83415090000001
Sindangan -  Motibot, Sindangan, Zamboanga del Nor	Philippines	8.362703	122.9963
Sindangan - Balik-balik, Poblacion, Sindangan, Zam	Philippines	-999.0	-999.0
Sindangan - Calatunan, Sindangan, Zambo.Del Norte	Philippines	8.2690135	122.9831998
Sindangan - Dapaon, Sindangan, Zamboanga del Norte	Philippines	8.2454324	123.0085415
Sindangan - Datu atangkilan, Sindangan, Zamboanga 	Philippines	8.2129244	123.0029105
Sindangan - Dicoyong, Sindangan, Zamboanga del Nor	Philippines	8.199338899999999	123.0065815
Sindangan - Disud, Sindangan, Zamboanga del Norte	Philippines	8.269552899999999	123.0029105
Sindangan - Diwait, Jose Dalman, Zamboanga del Nor	Philippines	-999.0	-999.0
Sindangan - Doña Josefa, Sindangan, Zamboanga del 	Philippines	-999.0	-999.0
Sindangan - Mandih, Sindangan, Zamboanga del Norte	Philippines	8.207174	123.0141721
Sindangan - Maras, Sindangan, Zamboanga del Norte	Philippines	8.1819746	122.9803837
Sindangan - Sindangan, Zamboanga del Norte	Philippines	8.2333765	123.0113568
Sindangan - Tabon, Jose Dalman, Zamboanga del Nort	Philippines	8.4502788	123.0213858
Sindangan- Calatunan,Zamboanga Del Norte	Philippines	8.2690135	122.9831998
Sindangan- Dinasan, Jose Dalman, Zamboanga del Nor	Philippines	8.3236098	123.10703090000001
Sindangan- Sindangan, Zamboanga del Norte	Philippines	8.2333765	123.0113568
Sindangan-Binuangan 	Philippines	8.272675399999999	122.96911829999999
Sindangan-Bitoon, Zamboanga del Norte	Philippines	8.2842395	122.9972793
Sindangan-Dapaon	Philippines	8.2454324	123.0085415
Sindangan-Datu Tangkilan	Philippines	8.2129244	123.0029105
Sindangan-Delusom, Leon B. Postigo	Philippines	8.1530658	122.9707568
Sindangan-Dicoyong	Philippines	8.208239200000001	123.02824720000001
Sindangan-Disud	Philippines	8.269552899999999	123.0029105
Sindangan-Doña Josefa, Sindangan, Zamboanga del No	Philippines	-999.0	-999.0
Sindangan-Dumalogdog, Sindangan, Zamboanga del Nor	Philippines	8.209821	123.0366913
Sindangan-Gampis, Sindangan, Zamboanga del Norte	Philippines	8.231529	122.99939109999998
Sindangan-Goleo, Sindangan, Zamboanga del Norte	Philippines	8.2257678	123.0043183
Sindangan-Guisokan, Sindangan, Zamboanga del Norte	Philippines	8.233319	123.000003
